9376821,-0.14425947
9124628,-0.30282542
9024844,-0.07005141
8934078,-0.62862366
8852176,0.58366424
8777723,-0.46824613
8564812,-0.08014141
8479704,-0.44435945
8404616,0.3912645
8340387,-0.15108748
8279780,-1.4608968
8113706,-0.4672263
8043229,1.0014237
7977889,-1.6723765
7917996,1.0762479
7863637,0.85022867
7719190,0.78495044
7660231,-0.113654345
7603856,-0.27030557
7550841,-0.855986
7507956,0.34772596
7362732,-1.2928392
7309152,1.6214974
7262734,1.8234785
7220676,-0.07538934
7176979,0.06469084
7059624,0.53090626
7005043,0.7036611
6959841,-2.1449437
6918290,0.89398617
6880899,0.42137265
6747782,-0.82870847
6698895,0.9269673
6653585,-1.5424542
6614317,-0.62808377
6575100,0.86405987
6465766,-0.25650132
6418198,-2.2984998
6380138,-0.14864731
6346806,-2.0781252
6220446,-0.82228625
6168342,-1.439232
6121948,-2.3704634
6089504,4.5245233
6045455,1.002684
5930930,-0.50381154
5884366,4.2301693
5838532,0.3716637
5793385,-0.13223232
5754254,-0.70385885
5636491,0.82670707
5587475,-0.49744835
5541433,-1.3347945
5498420,-1.070809
5455187,0.9296658
5324784,0.19875613
5265307,0.4898577
5211246,1.0825822
5156968,-1.7891257
5103611,1.25868
4952718,0.2966378
4891561,0.16217916
4834047,-0.493135
4780324,1.5249573
4726775,-0.47193113
4571669,-0.19020492
4502581,0.5355257
4433633,-0.669674
4366851,0.20489448
4303735,0.26392213
4123561,0.22091661
4050036,-1.0090024
3980030,0.06349898
3910291,0.5934327
3845014,-0.37854454
3660400,-1.2201613
3589477,0.107752755
3513790,-0.20017982
3445448,2.0920413
3379846,-1.3644434
3199753,1.4996684
3131526,1.707594
3071637,-2.7853503
3012182,7.18667
2958098,-0.7677425
2758855,-0.7256643
2703296,0.1967996
2653321,0.45357808
2604932,0.45852116
2483629,-1.049126
2438101,-0.052197173
2396928,-0.3394279
2359939,-1.3676392
2324879,0.582425
2236009,0.82354975
2205173,-0.4644171
2177114,-0.6827809
2151459,-0.12800063
2126574,-0.29432732
2061993,-2.2903192
2036500,-0.70112413
2013298,-0.3227554
1990446,-0.20808916
1971641,1.3798529
1912302,-0.8295105
1883593,-0.5602539
1861977,-0.35773507
1841990,0.27476633
1821199,0.4144221
1755271,-0.14632696
1730723,-0.014459373
1708211,-1.2067913
1689467,-0.3859022
1609172,-0.6225101
1585373,0.087218955
1559640,-0.8260875
1536570,-5.151301
1515593,0.11625541
1451093,1.988074
1424856,-1.1707404
1397894,0.18600221
1376749,-0.5363974
1354449,0.5049476
1291643,0.14279093
1263995,-1.2710179
1235519,-1.5179576
1211011,0.75015336
1187304,-0.119850755
1109728,1.2033771
1075758,-1.2336948
1045401,-1.5772128
1018846,-0.20399632
994193,-1.3183478
909853,0.061431505
873112,-1.0155096
839336,1.2159036
810505,-0.6426739
784991,-1.9121071
703864,0.47869626
672355,2.5799248
640742,-0.18560752
610709,1.4753981
584018,3.327486
465913,3.02538
431214,-1.5242012
399394,-1.581066
369057,5.856877
277426,1.9504458
245108,4.802195
215391,1.7810405
188461,-0.5884882
163955,2.9535558
102900,-0.47436583
85570,0.32851455
68572,-3.1672385
53938,-0.7638869
43505,0.123272285
18012,-4.57777
12393,-4.0366473
8350,6.6057606
4507,1.5288163
2224,5.355124
1668,-1.8029008
1263,-2.5901937
1018,1.4055641
748,2.9709687
311,2.9438493
228,1.3468287
161,2.1822991
125,-2.6999366
104,7.6610155
65,-0.02279443
60,-1.8926436
60,-0.79251254
45,-1.6458129
43,-0.9602628
30,0.97676986
27,0.4121358
25,-1.521704
25,0.979629
15,0.18938431
15,1.3676113
14,0.29734462
13,-0.027587513
13,-0.44018903
12,0.29234746
12,-0.45025712
12,1.0470585
11,0.024824139
11,-0.55409807
7,-1.1126921
6,0.83164424
5,-0.5651177
5,0.5235829
5,2.361087
2,-1.3987101
1,-0.34294653
1,0.7624835
1,0.87007225
